student_id,name,course,attendance,previous_score,study_hours,grade_percent,grade_letter,pass_fail,predicted_pass_fail,predicted_is_weak
STD175521,Yash Rathod,BTech - CSE,54.1,99.7,2.8,97.0,F,Fail,Fail,1
STD175523,Ritika Mishra,BSc - Computer Science,74.1,53.3,3.4,44.0,F,Fail,Fail,1
STD175548,Kiran Sharma,BTech - IT,64.5,93.9,3.2,41.0,F,Fail,Fail,1
STD175551,Karthik Sharma,BTech - Civil,67.0,75.7,1.5,41.0,F,Fail,Fail,1
STD175556,Sana Chopra,BCA - Cyber Security,60.5,48.1,4.8,56.0,F,Fail,Fail,1
STD175567,Ritika Menon,BSc - Biology,76.2,84.1,1.9,46.0,F,Fail,Fail,1
STD175572,Aarav Patel,BTech - IT,56.8,100.0,3.9,90.0,F,Fail,Fail,1
STD175578,Karthik Iyer,BTech - Civil,56.3,84.7,3.1,55.0,F,Fail,Fail,1
STD175583,Karthik Das,BBA - Marketing,88.7,68.6,2.4,42.0,F,Fail,Fail,1
STD175593,Diya Rathod,BTech - CSE,72.4,55.9,1.8,41.0,F,Fail,Fail,1
STD175601,Karthik Shetty,BSc - Biology,55.3,71.4,2.8,60.0,F,Fail,Fail,1
STD175609,Sahil Verma,BTech - CSE,80.1,67.6,0.0,44.0,F,Fail,Fail,1
STD175610,Neha Sharma,BTech - CSE,72.6,62.4,4.2,46.0,F,Fail,Fail,1
STD175616,Arjun Gupta,BSc - Chemistry,70.3,81.3,1.6,47.0,F,Fail,Fail,1
STD175629,Raghav Bose,BTech - CSE,68.2,77.4,2.1,48.0,F,Fail,Fail,1
STD175636,Kiran Naidu,BSc - Mathematics,82.6,62.1,2.9,44.0,F,Fail,Fail,1
STD175642,Sana Nair,BSc - Chemistry,78.7,79.4,1.5,42.0,F,Fail,Fail,1
STD175658,Ananya Patel,BBA - Finance,74.7,48.8,2.9,45.0,F,Fail,Fail,1
STD175659,Jahnavi Yadav,BTech - ECE,56.7,72.0,2.9,63.0,F,Fail,Fail,1
STD175661,Varun Verma,BBA - Marketing,68.0,88.5,1.1,47.0,F,Fail,Fail,1
STD175667,Arjun Reddy,BCA - Software Engineering,69.5,69.8,3.6,45.0,F,Fail,Fail,1
STD175669,Shreya Bose,BTech - Mechanical,83.6,87.0,2.3,40.0,F,Fail,Fail,1
STD175674,Karthik Rathod,BA - Economics,59.2,60.7,2.0,54.0,F,Fail,Fail,1
STD175681,Sana Patel,BSc - Computer Science,88.8,72.1,2.7,44.0,F,Fail,Fail,1
STD175683,Sneha Yadav,BSc - Mathematics,52.9,100.0,1.2,48.0,F,Fail,Fail,1
STD175705,Amit Sharma,BSc - Mathematics,77.2,100.0,1.4,42.0,F,Fail,Fail,1
STD175708,Shreya Khan,BSc - Biology,51.0,63.6,2.2,77.0,F,Fail,Fail,1
STD175716,Ritika Patel,BSc - Biology,86.9,64.3,5.6,45.0,F,Fail,Fail,1
STD175719,Sana Mishra,BSc - Chemistry,87.7,100.0,2.0,43.0,F,Fail,Fail,1
STD175720,Neha Nair,BSc - Biology,67.1,77.4,4.2,45.0,F,Fail,Fail,1
STD175723,Amrita Rao,BSc - Physics,89.3,67.0,2.4,41.0,F,Fail,Fail,1
STD175729,Amit Jain,BSc - Physics,88.7,79.9,2.7,42.0,F,Fail,Fail,1
STD175739,Diya Yadav,BTech - EEE,58.9,60.1,1.2,82.0,F,Fail,Fail,1
STD175740,Sneha Khan,BTech - ECE,77.8,70.4,1.8,40.0,F,Fail,Fail,1
STD175745,Sanjay Shetty,BTech - CSE,55.5,69.3,0.6,98.0,F,Fail,Fail,1
STD175764,Rohan Khan,BA - Economics,59.8,100.0,0.8,69.0,F,Fail,Fail,1
STD175772,Meera Bose,BBA - Marketing,56.7,82.8,4.2,80.0,F,Fail,Fail,1
STD175780,Vivaan Khan,BCA - Cyber Security,59.7,72.0,0.9,43.0,F,Fail,Fail,1
STD175785,Ritika Sharma,BBA - Finance,58.5,65.2,0.7,70.0,F,Fail,Fail,1
STD175794,Diya Reddy,BSc - Biology,82.2,99.1,4.6,41.0,F,Fail,Fail,1
STD175813,Sanjay Bose,BBA - Human Resource,73.0,76.5,3.5,45.0,F,Fail,Fail,1
STD175815,Aarav Shetty,BTech - Mechanical,59.9,67.2,1.3,85.0,F,Fail,Fail,1
STD175817,Sana Shetty,BSc - Chemistry,56.3,50.6,4.5,53.0,F,Fail,Fail,1
STD175823,Sahil Sharma,BCA - Data Science,52.9,58.1,2.4,78.0,F,Fail,Fail,1
STD175842,Arjun Bose,BSc - Chemistry,84.7,72.6,3.2,43.0,F,Fail,Fail,1
STD175847,Rohan Rao,BTech - CSE,59.4,74.7,3.9,44.0,F,Fail,Fail,1
STD175855,Isha Shetty,BA - Psychology,49.4,70.8,1.5,99.0,F,Fail,Fail,1
STD175858,Vivaan Shetty,BTech - IT,76.2,76.9,0.3,41.0,F,Fail,Fail,1
STD175878,Sanjay Menon,BCA - Software Engineering,73.0,84.5,2.0,47.0,F,Fail,Fail,1
STD175880,Harsh Menon,BBA - Finance,84.0,59.1,3.0,40.0,F,Fail,Fail,1
STD175884,Ananya Patel,BSc - Computer Science,50.1,61.4,1.3,59.0,F,Fail,Fail,1
STD175885,Ananya Das,BTech - ECE,56.0,56.9,1.4,95.0,F,Fail,Fail,1
STD175891,Ritika Singh,BTech - Civil,79.9,73.4,4.7,40.0,F,Fail,Fail,1
STD175900,Ananya Singh,BTech - Civil,56.9,46.2,0.7,69.0,F,Fail,Fail,1
STD175902,Pooja Das,BBA - Finance,55.1,79.6,3.0,100.0,F,Fail,Fail,1
STD175919,Ananya Singh,BSc - Computer Science,67.2,94.6,1.9,41.0,F,Fail,Fail,1
STD175930,Rahul Singh,BA - English Literature,63.0,68.8,3.7,41.0,F,Fail,Fail,1
STD175931,Rohan Rao,BSc - Computer Science,93.8,71.8,1.9,41.0,F,Fail,Fail,1
STD175933,Rahul Singh,BSc - Physics,72.9,61.2,2.5,45.0,F,Fail,Fail,1
STD175935,Vikram Rao,BTech - EEE,73.2,39.6,2.9,45.0,F,Fail,Fail,1
STD175937,Vivaan Jain,BSc - Mathematics,79.9,79.2,0.6,42.0,F,Fail,Fail,1
STD175942,Rohan Chopra,BCA - Cyber Security,79.0,58.7,2.3,40.0,F,Fail,Fail,1
STD175953,Aditya Verma,BCA - Data Science,55.7,83.4,2.4,79.0,F,Fail,Fail,1
STD175956,Jahnavi Jain,BTech - Civil,78.0,66.9,1.6,44.0,F,Fail,Fail,1
STD175966,Sahil Jain,BTech - ECE,64.5,42.3,3.7,52.0,F,Fail,Fail,1
STD175968,Arjun Singh,BSc - Biology,64.3,98.0,1.6,52.0,F,Fail,Fail,1
STD175980,Ritika Menon,BTech - Mechanical,57.8,65.5,0.1,41.0,F,Fail,Fail,1
STD176010,Sneha Naidu,BTech - CSE,45.8,69.4,5.0,61.0,F,Fail,Fail,1
STD176024,Pooja Mishra,BCA - Data Science,66.1,60.4,1.8,54.0,F,Fail,Fail,1
STD176025,Ananya Iyer,BTech - IT,58.4,71.5,1.6,59.0,F,Fail,Fail,1
STD176041,Anjali Naidu,BTech - EEE,77.2,88.7,2.5,44.0,F,Fail,Fail,1
STD176053,Ananya Iyer,BTech - CSE,50.0,67.7,4.3,51.0,F,Fail,Fail,1
STD176071,Priya Reddy,BTech - Mechanical,78.7,51.5,3.9,48.0,F,Fail,Fail,1
STD176077,Neha Bose,BSc - Mathematics,74.4,93.7,0.5,47.0,F,Fail,Fail,1
STD176099,Meera Nair,BSc - Physics,75.6,52.1,2.0,50.0,F,Fail,Fail,1
STD176101,Sanjay Verma,BA - Economics,91.0,55.5,3.5,44.0,F,Fail,Fail,1
STD176107,Jahnavi Menon,BTech - EEE,65.1,85.7,2.2,43.0,F,Fail,Fail,1
STD176109,Ritika Reddy,BSc - Mathematics,44.3,90.0,0.6,79.0,F,Fail,Fail,1
STD176112,Rahul Gupta,BTech - ECE,53.5,77.1,3.8,71.0,F,Fail,Fail,1
STD176116,Sneha Iyer,BSc - Mathematics,100.0,60.1,1.9,44.0,F,Fail,Fail,1
STD176118,Rohan Rathod,BTech - CSE,78.5,73.1,2.5,40.0,F,Fail,Fail,1
STD176123,Shreya Rao,BTech - CSE,85.7,62.4,2.2,45.0,F,Fail,Fail,1
STD176130,Rohan Mishra,BTech - ECE,97.8,64.9,2.2,44.0,F,Fail,Fail,1
STD176131,Shreya Patel,BSc - Chemistry,61.4,72.4,1.5,40.0,F,Fail,Fail,1
STD176146,Priya Khan,BA - Psychology,79.8,53.2,0.7,40.0,F,Fail,Fail,1
STD176147,Pooja Rao,BBA - Marketing,57.8,45.9,2.2,70.0,F,Fail,Fail,1
STD176160,Varun Shetty,BSc - Computer Science,86.7,48.1,1.9,41.0,F,Fail,Fail,1
STD176161,Isha Yadav,BTech - EEE,75.6,53.5,0.0,89.0,A,Pass,Fail,1
STD176166,Yash Verma,BTech - CSE,55.0,75.0,2.4,67.0,F,Fail,Fail,1
STD176171,Aditya Reddy,BTech - EEE,57.6,48.0,2.3,76.0,F,Fail,Fail,1
STD176174,Shreya Nair,BSc - Physics,54.7,92.8,0.3,76.0,F,Fail,Fail,1
STD176181,Ananya Rao,BSc - Physics,43.1,77.2,3.1,80.0,F,Fail,Fail,1
STD176188,Pooja Sharma,BSc - Computer Science,72.4,59.2,0.0,47.0,F,Fail,Fail,1
STD176220,Karthik Yadav,BTech - IT,84.7,61.2,2.7,44.0,F,Fail,Fail,1
STD176222,Ananya Jain,BSc - Computer Science,55.2,82.2,1.7,75.0,F,Fail,Fail,1
STD176228,Priya Verma,BTech - Civil,66.0,64.5,3.0,49.0,F,Fail,Fail,1
STD176249,Shreya Shetty,BTech - CSE,49.0,93.1,3.7,42.0,F,Fail,Fail,1
STD176254,Aarav Mishra,BBA - Finance,71.6,68.5,5.6,42.0,F,Fail,Fail,1
STD176266,Karthik Rathod,BSc - Physics,74.5,52.7,1.0,49.0,F,Fail,Fail,1
STD176283,Amit Rao,BSc - Computer Science,81.3,88.4,1.3,42.0,F,Fail,Fail,1
STD176289,Jahnavi Singh,BA - Economics,61.9,84.2,3.5,45.0,F,Fail,Fail,1
STD176290,Kiran Shetty,BCA - Data Science,80.5,56.4,1.5,45.0,F,Fail,Fail,1
STD176298,Isha Bose,BTech - EEE,73.0,74.6,1.6,51.0,F,Fail,Fail,1
STD176319,Ritika Chopra,BSc - Physics,82.8,70.0,3.4,44.0,F,Fail,Fail,1
STD176361,Sana Sharma,BTech - IT,71.3,77.9,3.1,47.0,F,Fail,Fail,1
STD176385,Diya Menon,BTech - IT,50.6,52.9,5.3,87.0,F,Fail,Fail,1
STD176395,Isha Verma,BCA - Software Engineering,57.9,85.0,2.3,41.0,F,Fail,Fail,1
STD176399,Amrita Yadav,BTech - ECE,77.7,70.3,1.8,49.0,F,Fail,Fail,1
STD176402,Harsh Chopra,BCA - Cyber Security,66.4,56.5,2.6,50.0,F,Fail,Fail,1
STD176411,Aarav Iyer,BTech - ECE,47.2,59.1,2.9,67.0,F,Fail,Fail,1
STD176418,Neha Menon,BBA - Human Resource,82.7,67.9,1.1,42.0,F,Fail,Fail,1
STD176426,Diya Naidu,BSc - Biology,57.6,34.6,3.5,49.0,F,Fail,Fail,1
STD176449,Arjun Nair,BTech - Civil,77.3,82.6,4.6,42.0,F,Fail,Fail,1
STD176461,Karthik Nair,BTech - ECE,69.7,57.6,1.2,40.0,F,Fail,Fail,1
STD176494,Aarav Rao,BTech - IT,58.7,73.5,4.5,69.0,F,Fail,Fail,1
STD176502,Aditya Rathod,BSc - Chemistry,53.6,57.1,2.0,77.0,F,Fail,Fail,1
STD176510,Harsh Bose,BTech - CSE,100.0,77.7,2.5,42.0,F,Fail,Fail,1
STD176515,Harsh Patel,BA - English Literature,48.2,67.8,3.4,86.0,F,Fail,Fail,1
STD176518,Neha Shetty,BTech - ECE,59.6,64.1,3.9,93.0,F,Fail,Fail,1
STD176526,Harsh Rao,BSc - Physics,52.8,91.9,2.8,79.0,F,Fail,Fail,1
STD176533,Karthik Rao,BCA - Data Science,60.1,79.2,5.7,56.0,F,Fail,Fail,1
STD176537,Amit Yadav,BTech - CSE,72.7,55.6,0.7,50.0,F,Fail,Fail,1
STD176538,Rahul Das,BBA - Finance,65.2,58.2,2.6,42.0,F,Fail,Fail,1
STD176544,Raghav Gupta,BTech - EEE,73.3,68.4,2.8,43.0,F,Fail,Fail,1
STD176550,Karthik Chopra,BTech - CSE,75.1,72.6,2.6,50.0,F,Fail,Fail,1
STD176558,Kiran Gupta,BA - Economics,44.2,69.7,1.7,96.0,F,Fail,Fail,1
STD176571,Aarav Menon,BTech - CSE,81.3,65.8,3.3,43.0,F,Fail,Fail,1
STD176586,Ananya Naidu,BTech - CSE,47.2,87.1,1.3,57.0,F,Fail,Fail,1
STD176592,Vikram Bose,BSc - Computer Science,77.5,51.6,1.9,43.0,F,Fail,Fail,1
STD176598,Vikram Jain,BSc - Physics,72.5,78.4,1.7,51.0,F,Fail,Fail,1
STD176611,Rohan Das,BSc - Physics,62.0,78.3,2.8,55.0,F,Fail,Fail,1
STD176622,Karthik Rathod,BTech - EEE,57.1,55.3,3.8,89.0,F,Fail,Fail,1
STD176625,Raghav Verma,BCA - Cyber Security,53.0,84.6,2.0,42.0,F,Fail,Fail,1
STD176644,Vikram Chopra,BTech - EEE,80.9,81.7,3.5,42.0,F,Fail,Fail,1
STD176656,Sanjay Das,BBA - Marketing,81.0,92.1,2.2,48.0,F,Fail,Fail,1
STD176677,Anjali Patel,BTech - IT,57.1,66.9,2.2,53.0,F,Fail,Fail,1
STD176695,Vikram Patel,BBA - Finance,62.4,77.0,1.7,45.0,F,Fail,Fail,1
STD176702,Rohan Chopra,BSc - Biology,56.3,70.2,0.9,99.0,F,Fail,Fail,1
STD176703,Meera Sharma,BTech - IT,75.5,68.4,3.0,83.0,B,Pass,Fail,1
STD176709,Ritika Yadav,BBA - Human Resource,71.7,79.8,1.1,45.0,F,Fail,Fail,1
STD176712,Vikram Singh,BTech - Mechanical,93.1,82.0,3.2,40.0,F,Fail,Fail,1
STD176749,Varun Reddy,BTech - Mechanical,80.0,65.9,2.5,42.0,F,Fail,Fail,1
STD176752,Neha Mishra,BSc - Computer Science,85.6,71.7,2.0,41.0,F,Fail,Fail,1
STD176755,Amrita Khan,BA - English Literature,81.8,66.1,2.0,43.0,F,Fail,Fail,1
STD176764,Diya Patel,BSc - Chemistry,43.3,86.7,2.6,59.0,F,Fail,Fail,1
STD176770,Isha Khan,BBA - Finance,100.0,68.4,1.6,41.0,F,Fail,Fail,1
STD176772,Harsh Yadav,BA - Psychology,59.6,81.3,2.5,87.0,F,Fail,Fail,1
STD176790,Aditya Gupta,BBA - Marketing,59.9,56.8,2.2,73.0,F,Fail,Fail,1
STD176791,Priya Gupta,BA - Psychology,100.0,66.0,3.8,43.0,F,Fail,Fail,1
STD176793,Sneha Bose,BCA - Data Science,79.1,87.7,3.6,44.0,F,Fail,Fail,1
STD176807,Varun Das,BSc - Chemistry,78.4,80.4,3.2,40.0,F,Fail,Fail,1
STD176814,Raghav Patel,BSc - Computer Science,50.7,94.9,0.8,63.0,F,Fail,Fail,1
STD176829,Arjun Khan,BA - Economics,46.7,86.8,2.8,80.0,F,Fail,Fail,1
STD176830,Sahil Mishra,BTech - CSE,55.5,66.0,1.8,53.0,F,Fail,Fail,1
STD176858,Sahil Reddy,BSc - Computer Science,75.5,67.7,3.0,50.0,F,Fail,Fail,1
STD176875,Sahil Sharma,BTech - EEE,99.7,67.4,2.2,42.0,F,Fail,Fail,1
STD176877,Aarav Iyer,BBA - Human Resource,61.2,52.4,0.0,46.0,F,Fail,Fail,1
STD176888,Amrita Chopra,BTech - Mechanical,90.7,58.8,2.5,41.0,F,Fail,Fail,1
STD176891,Neha Mishra,BTech - IT,55.0,80.7,2.7,57.0,F,Fail,Fail,1
STD176896,Sana Patel,BSc - Computer Science,77.3,89.0,1.2,41.0,F,Fail,Fail,1
STD176902,Vivaan Singh,BTech - ECE,88.3,68.7,3.5,40.0,F,Fail,Fail,1
STD176903,Vikram Rathod,BA - English Literature,59.1,61.1,0.6,54.0,F,Fail,Fail,1
STD176906,Priya Menon,BBA - Marketing,76.5,56.0,0.0,49.0,F,Fail,Fail,1
STD176913,Rohan Rao,BTech - CSE,49.9,70.8,3.8,86.0,F,Fail,Fail,1
STD176917,Vikram Jain,BTech - ECE,77.9,72.8,3.3,44.0,F,Fail,Fail,1
STD176942,Sana Yadav,BTech - Civil,59.5,74.2,2.5,74.0,F,Fail,Fail,1
STD176964,Yash Nair,BTech - Mechanical,78.9,57.1,2.5,47.0,F,Fail,Fail,1
STD176967,Sneha Reddy,BTech - Civil,86.0,48.4,0.9,45.0,F,Fail,Fail,1
STD176973,Pooja Verma,BTech - EEE,56.5,40.7,2.8,89.0,F,Fail,Fail,1
STD176977,Varun Rathod,BTech - EEE,57.4,67.6,3.0,75.0,F,Fail,Fail,1
STD176982,Yash Patel,BTech - IT,57.5,82.0,0.0,84.0,F,Fail,Fail,1
STD176985,Yash Shetty,BBA - Human Resource,72.4,71.7,2.8,48.0,F,Fail,Fail,1
STD176986,Ananya Reddy,BTech - ECE,76.2,92.7,4.9,47.0,F,Fail,Fail,1
STD177001,Neha Das,BCA - Cyber Security,87.1,73.4,1.4,44.0,F,Fail,Fail,1
STD177002,Kiran Shetty,BTech - Mechanical,40.9,73.4,3.4,78.0,F,Fail,Fail,1
STD177011,Shreya Reddy,BTech - Civil,68.0,99.8,1.1,41.0,F,Fail,Fail,1
STD177020,Vikram Naidu,BTech - Mechanical,70.5,66.2,1.6,40.0,F,Fail,Fail,1
STD177022,Ritika Das,BSc - Physics,59.3,80.0,1.3,83.0,F,Fail,Fail,1
STD177042,Aarav Sharma,BBA - Human Resource,55.1,93.6,3.4,66.0,F,Fail,Fail,1
STD177051,Neha Iyer,BBA - Marketing,77.0,65.8,2.9,40.0,F,Fail,Fail,1
STD177052,Shreya Shetty,BSc - Biology,58.9,68.8,1.6,93.0,F,Fail,Fail,1
STD177058,Shreya Verma,BTech - EEE,77.8,78.2,2.0,47.0,F,Fail,Fail,1
STD177059,Varun Rathod,BTech - Civil,61.5,64.4,2.9,53.0,F,Fail,Fail,1
STD177064,Meera Rao,BBA - Finance,61.9,100.0,1.7,55.0,F,Fail,Fail,1
STD177066,Amrita Rao,BTech - IT,62.0,65.9,2.3,45.0,F,Fail,Fail,1
STD177077,Sanjay Rathod,BTech - CSE,57.7,74.2,1.4,76.0,F,Fail,Fail,1
STD177090,Karthik Chopra,BTech - ECE,83.8,85.0,0.3,40.0,F,Fail,Fail,1
STD177096,Priya Rathod,BTech - CSE,58.0,73.6,2.1,65.0,F,Fail,Fail,1
STD177107,Harsh Rao,BCA - Data Science,55.3,94.7,3.4,73.0,F,Fail,Fail,1
STD177108,Sana Naidu,BSc - Biology,42.8,84.0,5.0,63.0,F,Fail,Fail,1
STD177125,Sana Shetty,BTech - Civil,58.5,67.0,2.9,66.0,F,Fail,Fail,1
STD177136,Sana Menon,BTech - IT,53.6,82.5,0.3,80.0,F,Fail,Fail,1
STD177138,Priya Bose,BSc - Computer Science,88.1,74.5,5.4,41.0,F,Fail,Fail,1
STD177155,Yash Yadav,BSc - Mathematics,54.6,56.1,1.5,83.0,F,Fail,Fail,1
STD177161,Sahil Singh,BSc - Chemistry,59.8,56.3,0.0,40.0,F,Fail,Fail,1
STD177165,Shreya Shetty,BA - Economics,57.6,96.5,0.8,55.0,F,Fail,Fail,1
STD177170,Neha Khan,BTech - IT,84.0,79.0,0.0,42.0,F,Fail,Fail,1
STD177183,Kiran Nair,BTech - IT,57.3,76.1,3.2,91.0,F,Fail,Fail,1
STD177192,Sahil Menon,BSc - Computer Science,53.8,78.8,0.0,69.0,F,Fail,Fail,1
STD177199,Yash Reddy,BCA - Software Engineering,91.1,89.6,2.1,40.0,F,Fail,Fail,1
STD177205,Pooja Naidu,BBA - Marketing,100.0,63.3,1.0,41.0,F,Fail,Fail,1
STD177214,Anjali Rathod,BBA - Marketing,69.1,97.3,3.0,52.0,F,Fail,Fail,1
STD177228,Diya Singh,BTech - IT,57.4,40.4,2.5,100.0,F,Fail,Fail,1
STD177235,Varun Rao,BBA - Human Resource,51.4,79.3,2.5,59.0,F,Fail,Fail,1
STD177274,Anjali Verma,BCA - Data Science,57.1,54.6,1.8,89.0,F,Fail,Fail,1
STD177279,Aarav Jain,BSc - Computer Science,75.2,75.5,2.2,43.0,F,Fail,Fail,1
STD177286,Ritika Shetty,BTech - ECE,74.9,78.9,4.8,41.0,F,Fail,Fail,1
STD177296,Amit Shetty,BTech - Civil,51.5,57.0,3.8,67.0,F,Fail,Fail,1
STD177300,Isha Reddy,BSc - Physics,70.7,87.0,2.4,41.0,F,Fail,Fail,1
STD177310,Aditya Chopra,BTech - IT,71.8,70.6,0.7,68.0,C,Pass,Fail,1
STD177311,Aditya Mishra,BTech - IT,95.4,85.0,2.6,44.0,F,Fail,Fail,1
STD177319,Harsh Chopra,BSc - Computer Science,79.8,77.4,1.4,48.0,F,Fail,Fail,1
STD177328,Raghav Reddy,BBA - Human Resource,62.2,55.3,3.2,40.0,F,Fail,Fail,1
STD177330,Pooja Verma,BBA - Human Resource,59.5,64.2,3.7,43.0,F,Fail,Fail,1
STD177340,Yash Patel,BSc - Physics,71.9,69.4,0.0,47.0,F,Fail,Fail,1
STD177346,Amit Chopra,BBA - Finance,59.7,67.4,1.9,61.0,F,Fail,Fail,1
STD177350,Priya Mishra,BCA - Data Science,77.5,83.4,2.3,43.0,F,Fail,Fail,1
STD177364,Meera Patel,BTech - EEE,57.2,80.6,1.9,64.0,F,Fail,Fail,1
STD177367,Sahil Rao,BTech - CSE,59.1,80.7,3.7,41.0,F,Fail,Fail,1
STD177373,Kiran Mishra,BA - Economics,85.1,72.6,1.5,40.0,F,Fail,Fail,1
STD177374,Vivaan Nair,BSc - Mathematics,52.9,79.2,1.9,51.0,F,Fail,Fail,1
STD177380,Sahil Shetty,BTech - CSE,71.3,48.1,4.7,40.0,F,Fail,Fail,1
STD177384,Vikram Patel,BTech - Mechanical,56.2,65.9,3.6,88.0,F,Fail,Fail,1
STD177385,Varun Reddy,BBA - Marketing,56.4,91.1,3.3,85.0,F,Fail,Fail,1
STD177394,Vivaan Menon,BSc - Biology,78.0,80.1,1.7,49.0,F,Fail,Fail,1
STD177404,Meera Shetty,BTech - ECE,63.9,82.4,3.6,44.0,F,Fail,Fail,1
STD177420,Amit Patel,BBA - Marketing,59.0,98.2,1.6,74.0,F,Fail,Fail,1
STD177424,Aarav Yadav,BSc - Computer Science,55.5,75.7,0.0,50.0,F,Fail,Fail,1
STD177438,Arjun Das,BTech - EEE,46.4,64.1,2.5,73.0,F,Fail,Fail,1
STD177439,Amrita Bose,BSc - Mathematics,80.6,72.2,4.0,47.0,F,Fail,Fail,1
STD177442,Amrita Mishra,BBA - Human Resource,77.7,66.8,4.2,43.0,F,Fail,Fail,1
STD177443,Varun Patel,BSc - Biology,59.8,52.1,0.0,74.0,F,Fail,Fail,1
STD177447,Neha Chopra,BTech - Civil,73.1,64.4,4.3,50.0,F,Fail,Fail,1
STD177448,Varun Das,BCA - Software Engineering,71.7,56.2,4.9,47.0,F,Fail,Fail,1
STD177461,Aditya Mishra,BTech - IT,89.1,60.3,2.7,43.0,F,Fail,Fail,1
STD177473,Varun Shetty,BSc - Computer Science,71.6,76.5,2.4,40.0,F,Fail,Fail,1
STD177483,Ritika Verma,BSc - Computer Science,88.1,92.4,1.2,41.0,F,Fail,Fail,1
STD177487,Vikram Das,BSc - Computer Science,76.9,91.6,3.0,41.0,F,Fail,Fail,1
STD177490,Anjali Rathod,BTech - CSE,85.1,84.7,0.3,45.0,F,Fail,Fail,1
STD177502,Harsh Nair,BCA - Data Science,64.0,62.6,2.3,50.0,F,Fail,Fail,1
STD177505,Jahnavi Iyer,BTech - CSE,55.8,97.3,1.4,81.0,F,Fail,Fail,1
STD177509,Isha Shetty,BSc - Computer Science,57.4,71.5,2.2,91.0,F,Fail,Fail,1
STD177514,Vikram Iyer,BTech - EEE,62.8,61.4,2.0,53.0,F,Fail,Fail,1
STD177516,Neha Jain,BSc - Computer Science,54.9,96.4,3.6,86.0,F,Fail,Fail,1
STD177533,Aditya Das,BCA - Data Science,74.6,82.2,0.0,48.0,F,Fail,Fail,1
STD177538,Diya Rao,BBA - Marketing,75.3,85.6,0.0,43.0,F,Fail,Fail,1
STD177544,Ananya Menon,BSc - Physics,59.9,75.2,3.3,72.0,F,Fail,Fail,1
STD177549,Amit Rao,BSc - Physics,66.7,71.9,3.4,48.0,F,Fail,Fail,1
STD177559,Amrita Patel,BTech - ECE,60.9,72.3,0.8,54.0,F,Fail,Fail,1
STD177571,Karthik Bose,BTech - Mechanical,69.4,53.3,2.7,49.0,F,Fail,Fail,1
STD177587,Jahnavi Das,BSc - Mathematics,77.7,53.2,0.8,42.0,F,Fail,Fail,1
STD177591,Priya Gupta,BSc - Biology,54.0,77.4,0.6,88.0,F,Fail,Fail,1
STD177594,Kiran Khan,BBA - Marketing,48.8,61.8,2.3,60.0,F,Fail,Fail,1
STD177607,Diya Rathod,BTech - EEE,52.8,81.7,4.6,76.0,F,Fail,Fail,1
STD177637,Amrita Yadav,BTech - ECE,63.5,72.8,3.1,50.0,F,Fail,Fail,1
STD177658,Meera Shetty,BSc - Physics,87.1,80.0,2.2,43.0,F,Fail,Fail,1
STD177664,Meera Naidu,BA - Economics,58.8,56.6,5.4,81.0,F,Fail,Fail,1
STD177670,Aarav Singh,BBA - Marketing,55.3,51.9,3.4,77.0,F,Fail,Fail,1
STD177676,Rohan Jain,BSc - Physics,57.5,100.0,1.4,54.0,F,Fail,Fail,1
STD177682,Karthik Chopra,BA - English Literature,76.2,78.1,0.8,46.0,F,Fail,Fail,1
STD177694,Diya Rao,BSc - Physics,58.2,79.4,0.9,84.0,F,Fail,Fail,1
STD177716,Yash Rao,BSc - Physics,67.3,80.7,2.9,42.0,F,Fail,Fail,1
STD177722,Sneha Iyer,BSc - Mathematics,53.3,64.2,1.6,57.0,F,Fail,Fail,1
STD177724,Rahul Mishra,BTech - IT,54.7,63.6,1.6,90.0,F,Fail,Fail,1
STD177727,Yash Iyer,BCA - Cyber Security,73.1,87.5,3.6,50.0,F,Fail,Fail,1
STD177728,Arjun Shetty,BTech - CSE,59.7,75.5,1.6,94.0,F,Fail,Fail,1
STD177733,Amrita Yadav,BCA - Software Engineering,72.1,61.9,1.3,42.0,F,Fail,Fail,1
STD177740,Karthik Singh,BSc - Computer Science,72.1,62.2,3.7,47.0,F,Fail,Fail,1
STD177751,Ananya Mishra,BTech - Mechanical,61.1,70.7,3.9,55.0,F,Fail,Fail,1
STD177755,Sneha Chopra,BSc - Chemistry,71.8,65.3,4.8,50.0,F,Fail,Fail,1
STD177778,Jahnavi Rao,BTech - IT,56.9,76.3,0.3,74.0,F,Fail,Fail,1
STD177788,Aditya Bose,BBA - Finance,58.8,48.8,4.3,78.0,F,Fail,Fail,1
STD177793,Raghav Rao,BBA - Marketing,79.6,69.7,1.6,45.0,F,Fail,Fail,1
STD177799,Shreya Singh,BTech - ECE,66.0,39.1,3.7,50.0,F,Fail,Fail,1
STD177808,Anjali Sharma,BTech - IT,65.2,74.0,2.9,46.0,F,Fail,Fail,1
STD177854,Vivaan Rao,BBA - Human Resource,68.0,68.7,0.0,47.0,F,Fail,Fail,1
STD177858,Meera Rao,BBA - Marketing,79.4,79.0,4.4,45.0,F,Fail,Fail,1
STD177863,Harsh Menon,BTech - EEE,54.8,93.8,3.5,78.0,F,Fail,Fail,1
STD177864,Harsh Gupta,BBA - Finance,72.4,60.9,2.4,43.0,F,Fail,Fail,1
